naics,naics_title,short_title,short_label,full_label,match_level,year,cap,plant,equip,invest,cap_labor_ratio,emp,prode,non_prod_workers,pay,prodh,prodw,matcost,robots_adopted,robotics_productivity_gain,robotics_cost_savings,jobs_displaced,training_hours,manuf_export_share,gdp_per_capita,inflation,real_gdp,labor_productivity,revenue_per_worker
311111,Dog and Cat Food Manufacturing,Dog & Cat Food Mfg,311111 | Dog & Cat Food Mfg,311111 - Dog and Cat Food Manufacturing,exact,2015,5649.8,1400.9,4248.9,584.0,342.41212121212124,16.5,12.5,4.0,1008.6,29.7,740.0,12361.5,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,626.4,1370.0484848484848
331410,Nonferrous Metal (except Aluminum) Smelting and Refining,Nonferrous Metal (except Aluminum) Sm...,331410 | Nonferrous Metal (except Aluminum) Sm...,331410 - Nonferrous Metal (except Aluminum) Smelting and Refining,exact,2016,9719.0,2585.1,7133.9,136.1,1157.0238095238094,8.4,5.4,3.0,569.8,11.9,323.5,5453.1,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,410.65476190476187,1043.892857142857
331420,"Copper Rolling, Drawing, Extruding, and Alloying","Copper Rolling, Drawing, Extruding, &...","331420 | Copper Rolling, Drawing, Extruding, &...","331420 - Copper Rolling, Drawing, Extruding, and Alloying",exact,2015,5335.7,1423.4,3912.3,248.8,234.0219298245614,22.8,17.7,5.100000000000001,1250.8,38.7,826.0,15724.3,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,165.80263157894737,866.5657894736842
331492,"Secondary Smelting, Refining, and Alloying of Nonferrous Metal (except Copper and Aluminum)","Secondary Smelting, Refining, & Alloy...","331492 | Secondary Smelting, Refining, & Alloy...","331492 - Secondary Smelting, Refining, and Alloying of Nonferrous Metal (except Copper and Aluminum)",exact,2015,3101.6,682.3,2419.2,208.9,316.4897959183673,9.8,7.2,2.6000000000000005,601.1,15.1,364.0,5987.1,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,486.5714285714285,1111.938775510204
331492,"Secondary Smelting, Refining, and Alloying of Nonferrous Metal (except Copper and Aluminum)","Secondary Smelting, Refining, & Alloy...","331492 | Secondary Smelting, Refining, & Alloy...","331492 - Secondary Smelting, Refining, and Alloying of Nonferrous Metal (except Copper and Aluminum)",exact,2016,3148.3,682.8,2465.5,235.1,327.9479166666667,9.6,7.0,2.5999999999999996,603.0,14.7,365.0,5846.1,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,614.9791666666667,1210.7604166666667
331511,Iron Foundries,Iron Foundries,331511 | Iron Foundries,331511 - Iron Foundries,exact,2015,11529.2,3037.1,8492.1,301.5,320.2555555555556,36.0,29.8,6.199999999999999,1834.8,64.4,1349.4,4316.1,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,162.50833333333333,283.9
331511,Iron Foundries,Iron Foundries,331511 | Iron Foundries,331511 - Iron Foundries,exact,2016,11188.4,2952.6,8235.8,306.4,338.0181268882175,33.1,27.2,5.900000000000002,1758.0,58.2,1301.4,3778.3,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,157.07552870090632,272.0634441087613
332312,Fabricated Structural Metal Manufacturing,Fab Structural Metal Mfg,332312 | Fab Structural Metal Mfg,332312 - Fabricated Structural Metal Manufacturing,exact,2015,7256.4,2265.2,4991.2,555.6,77.44290288153681,93.7,67.4,26.299999999999997,5151.9,144.7,3238.6,17372.8,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,153.4300960512273,338.9242262540021
332312,Fabricated Structural Metal Manufacturing,Fab Structural Metal Mfg,332312 | Fab Structural Metal Mfg,332312 - Fabricated Structural Metal Manufacturing,exact,2016,7341.7,2261.4,5080.3,572.8,79.62798264642082,92.2,65.7,26.5,5134.1,138.4,3210.8,15884.1,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,153.0824295010846,325.43926247288505
332322,Sheet Metal Work Manufacturing,Sheet Metal Work Mfg,332322 | Sheet Metal Work Mfg,332322 - Sheet Metal Work Manufacturing,exact,2015,6802.1,1536.2,5265.9,521.0,67.54816285998014,100.7,73.3,27.400000000000006,4948.8,151.3,3013.5,10006.2,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,113.21946375372394,213.2135054617676
332322,Sheet Metal Work Manufacturing,Sheet Metal Work Mfg,332322 | Sheet Metal Work Mfg,332322 - Sheet Metal Work Manufacturing,exact,2016,6858.7,1530.5,5328.2,557.3,68.7244488977956,99.8,72.0,27.799999999999997,5064.5,147.8,3069.7,10139.2,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,116.749498997996,218.82164328657316
332710,Machine Shops,Machine Shops,332710 | Machine Shops,332710 - Machine Shops,exact,2015,22702.5,3802.3,18900.2,1732.8,95.9530853761623,236.6,174.1,62.5,12322.0,362.7,8302.1,13475.6,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,104.34023668639054,161.29078613694
332710,Machine Shops,Machine Shops,332710 | Machine Shops,332710 - Machine Shops,exact,2016,22866.9,3800.7,19066.2,1830.8,103.65775158658205,220.6,160.9,59.69999999999999,11848.0,330.8,7976.5,12620.8,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,105.54487760652766,162.51722574796014
332721,Precision Turned Product Manufacturing,Precision Turned Prod Mfg,332721 | Precision Turned Prod Mfg,332721 - Precision Turned Product Manufacturing,exact,2015,9002.9,1147.2,7855.7,898.6,89.67031872509959,100.4,77.1,23.30000000000001,5101.9,164.1,3527.7,6821.9,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,111.203187250996,178.47011952191235
332721,Precision Turned Product Manufacturing,Precision Turned Prod Mfg,332721 | Precision Turned Prod Mfg,332721 - Precision Turned Product Manufacturing,exact,2016,9297.9,1160.3,8137.5,1152.2,99.23052294557097,93.7,70.5,23.200000000000003,4874.4,147.8,3359.3,6265.5,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,113.89434364994663,180.4343649946638
332999,All Other Miscellaneous Fabricated Metal Product Manufacturing,All Other Misc Fab Metal Prod Mfg,332999 | All Other Misc Fab Metal Prod Mfg,332999 - All Other Miscellaneous Fabricated Metal Product Manufacturing,exact,2015,6090.3,1767.3,4323.0,497.4,84.5875,72.0,53.5,18.5,3551.4,110.3,2183.4,6985.6,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,121.05833333333334,218.26666666666668
332999,All Other Miscellaneous Fabricated Metal Product Manufacturing,All Other Misc Fab Metal Prod Mfg,332999 | All Other Misc Fab Metal Prod Mfg,332999 - All Other Miscellaneous Fabricated Metal Product Manufacturing,exact,2016,6165.0,1760.0,4405.0,474.6,86.95345557122707,70.9,52.2,18.700000000000003,3537.4,106.7,2168.2,6790.1,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,123.01128349788434,219.49365303244005
333111,Farm Machinery and Equipment Manufacturing,Farm Mach & Equip Mfg,333111 | Farm Mach & Equip Mfg,333111 - Farm Machinery and Equipment Manufacturing,exact,2015,9812.0,2617.7,7194.3,673.2,163.53333333333333,60.0,41.2,18.799999999999997,3187.1,76.1,1757.1,15751.4,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,246.77333333333334,510.76
333120,Construction Machinery Manufacturing,Construction Mach Mfg,333120 | Construction Mach Mfg,333120 - Construction Machinery Manufacturing,exact,2015,16132.6,4009.3,12123.3,552.7,276.7169811320755,58.3,38.3,20.0,3319.9,75.0,1739.9,17455.0,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,223.2349914236707,526.0308747855918
333120,Construction Machinery Manufacturing,Construction Mach Mfg,333120 | Construction Mach Mfg,333120 - Construction Machinery Manufacturing,exact,2016,15882.5,3958.6,11923.9,470.4,291.9577205882353,54.4,34.4,20.0,3187.2,65.7,1635.7,15864.5,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,221.09191176470588,519.7738970588235
333249,Industrial Machinery ManufacturingT,Industrial Mach MfgT,333249 | Industrial Mach MfgT,333249 - Industrial Machinery ManufacturingT,prefix_5_digit,2015,6172.3,2027.9,4144.4,320.4,116.67863894139887,52.9,29.7,23.2,3375.7,59.8,1486.1,6254.9,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,171.5274102079395,277.51039697542535
333249,Industrial Machinery ManufacturingT,Industrial Mach MfgT,333249 | Industrial Mach MfgT,333249 - Industrial Machinery ManufacturingT,prefix_5_digit,2016,6132.1,2009.0,4123.1,328.3,117.92500000000001,52.0,29.5,22.5,3341.9,58.6,1526.5,6453.6,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,165.9480769230769,283.63653846153846
333316,Commercial and Service Industry Machinery ManufacturingT,Commercial & Svc Ind Mach MfgT,333316 | Commercial & Svc Ind Mach MfgT,333316 - Commercial and Service Industry Machinery ManufacturingT,prefix_5_digit,2015,2155.3,1094.0,1061.2,25.8,513.1666666666667,4.2,2.0,2.2,279.5,3.8,82.4,785.5,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,225.26190476190476,425.40476190476187
333316,Commercial and Service Industry Machinery ManufacturingT,Commercial & Svc Ind Mach MfgT,333316 | Commercial & Svc Ind Mach MfgT,333316 - Commercial and Service Industry Machinery ManufacturingT,prefix_5_digit,2016,2046.3,1060.8,985.5,33.0,568.4166666666666,3.6,1.6,2.0,266.7,3.1,74.2,732.1,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,254.86111111111111,454.74999999999994
333318,Commercial and Service Industry Machinery ManufacturingT,Commercial & Svc Ind Mach MfgT,333318 | Commercial & Svc Ind Mach MfgT,333318 - Commercial and Service Industry Machinery ManufacturingT,prefix_5_digit,2015,5411.2,1435.2,3976.0,308.6,99.47058823529412,54.4,29.6,24.799999999999997,3243.8,58.9,1258.2,9058.1,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,209.50551470588238,377.0147058823529
333318,Commercial and Service Industry Machinery ManufacturingT,Commercial & Svc Ind Mach MfgT,333318 | Commercial & Svc Ind Mach MfgT,333318 - Commercial and Service Industry Machinery ManufacturingT,prefix_5_digit,2016,5385.7,1415.2,3970.5,339.8,97.92181818181818,55.0,30.7,24.3,3234.6,59.3,1315.6,8442.1,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,205.90545454545455,360.6654545454545
333415,Air-Conditioning and Warm Air Heating Equipment and Commercial and Industrial Refrigeration Equipment Manufacturing,Air-Conditioning & Warm Air Heating E...,333415 | Air-Conditioning & Warm Air Heating E...,333415 - Air-Conditioning and Warm Air Heating Equipment and Commercial and Industrial Refrigeration Equipment Manufacturing,exact,2015,10129.8,2657.5,7472.3,497.0,114.07432432432432,88.8,64.8,24.0,4420.7,129.2,2568.9,17242.8,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,178.75675675675677,373.3400900900901
333415,Air-Conditioning and Warm Air Heating Equipment and Commercial and Industrial Refrigeration Equipment Manufacturing,Air-Conditioning & Warm Air Heating E...,333415 | Air-Conditioning & Warm Air Heating E...,333415 - Air-Conditioning and Warm Air Heating Equipment and Commercial and Industrial Refrigeration Equipment Manufacturing,exact,2016,10022.1,2644.3,7377.8,521.9,115.72863741339494,86.6,63.4,23.199999999999996,4242.1,126.6,2506.0,16393.6,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,186.10277136258662,375.8244803695151
333618,Other Engine Equipment Manufacturing,Other Engine Equip Mfg,333618 | Other Engine Equip Mfg,333618 - Other Engine Equipment Manufacturing,exact,2015,12382.3,2308.2,10074.1,644.3,335.56368563685635,36.9,26.5,10.399999999999999,2119.5,53.7,1231.2,17092.3,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,275.6341463414634,741.8319783197832
333618,Other Engine Equipment Manufacturing,Other Engine Equip Mfg,333618 | Other Engine Equip Mfg,333618 - Other Engine Equipment Manufacturing,exact,2016,12296.6,2297.6,9999.0,563.1,336.8931506849315,36.5,25.5,11.0,2071.0,50.4,1134.0,14318.9,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,231.5205479452055,630.186301369863
333999,All Other General Purpose Machinery ManufacturingT,All Other General Purpose Mach MfgT,333999 | All Other General Purpose Mach MfgT,333999 - All Other General Purpose Machinery ManufacturingT,prefix_5_digit,2015,4729.5,1341.9,3387.7,582.0,90.08571428571429,52.5,29.5,23.0,3388.4,60.1,1417.5,7772.4,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,163.07809523809524,309.9809523809524
334111,Electronic Computer Manufacturing,Elec Computer Mfg,334111 | Elec Computer Mfg,334111 - Electronic Computer Manufacturing,exact,2015,8286.4,3688.7,4597.6,81.5,767.2592592592591,10.8,4.0,6.800000000000001,808.8,8.6,202.0,6361.1,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,335.29629629629625,927.3611111111111
334111,Electronic Computer Manufacturing,Elec Computer Mfg,334111 | Elec Computer Mfg,334111 - Electronic Computer Manufacturing,exact,2016,7778.3,3632.9,4145.5,112.8,670.5431034482759,11.6,4.3,7.3,876.5,9.5,229.7,6222.9,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,329.4568965517241,862.0775862068966
334112,Computer Storage Device Manufacturing,Computer Storage Device Mfg,334112 | Computer Storage Device Mfg,334112 - Computer Storage Device Manufacturing,exact,2015,4523.5,1335.1,3188.4,510.6,538.5119047619047,8.4,3.9,4.5,680.3,8.0,201.1,3747.0,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,478.9761904761905,904.4880952380952
334112,Computer Storage Device Manufacturing,Computer Storage Device Mfg,334112 | Computer Storage Device Mfg,334112 - Computer Storage Device Manufacturing,exact,2016,4622.5,1328.3,3294.2,342.3,608.2236842105264,7.6,3.2,4.3999999999999995,604.4,5.9,145.9,3370.0,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,415.6842105263158,885.2631578947369
334210,Telephone Apparatus Manufacturing,Telephone Apparatus Mfg,334210 | Telephone Apparatus Mfg,334210 - Telephone Apparatus Manufacturing,exact,2015,7798.5,3075.8,4722.6,135.3,516.4569536423841,15.1,6.4,8.7,1039.0,10.4,307.9,4011.0,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,200.74834437086093,466.06622516556297
334210,Telephone Apparatus Manufacturing,Telephone Apparatus Mfg,334210 | Telephone Apparatus Mfg,334210 - Telephone Apparatus Manufacturing,exact,2016,7319.1,3028.3,4290.8,135.1,511.8251748251748,14.3,5.9,8.4,971.6,9.3,287.9,3496.8,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,180.5314685314685,422.94405594405595
334220,Radio and Television Broadcasting and Wireless Communications Equipment Manufacturing,Radio & Television Broadcasting & Wir...,334220 | Radio & Television Broadcasting & Wir...,334220 - Radio and Television Broadcasting and Wireless Communications Equipment Manufacturing,exact,2015,14417.7,3644.5,10773.2,774.3,214.8688524590164,67.1,26.8,40.3,6682.6,55.4,2128.3,11309.4,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,227.5081967213115,391.1043219076006
334220,Radio and Television Broadcasting and Wireless Communications Equipment Manufacturing,Radio & Television Broadcasting & Wir...,334220 | Radio & Television Broadcasting & Wir...,334220 - Radio and Television Broadcasting and Wireless Communications Equipment Manufacturing,exact,2016,14139.4,3616.8,10522.7,785.7,203.73775216138327,69.4,26.6,42.800000000000004,6682.6,55.4,2033.0,11042.9,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,216.1167146974063,376.8746397694524
334413,Semiconductor and Related Device Manufacturing,Semiconductor & Related Device Mfg,334413 | Semiconductor & Related Device Mfg,334413 - Semiconductor and Related Device Manufacturing,exact,2015,118470.2,36448.2,82022.0,10619.2,1245.7434279705574,95.1,53.5,41.599999999999994,9432.8,109.9,4017.2,18972.5,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,298.62881177707675,492.3943217665615
334413,Semiconductor and Related Device Manufacturing,Semiconductor & Related Device Mfg,334413 | Semiconductor & Related Device Mfg,334413 - Semiconductor and Related Device Manufacturing,exact,2016,120222.4,37088.1,83134.2,6185.8,1220.5319796954313,98.5,54.0,44.5,9489.6,111.6,4051.8,19403.0,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,273.33197969543147,477.3472081218274
334510,Electromedical and Electrotherapeutic Apparatus Manufacturing,Electromedical & Electrotherapeutic A...,334510 | Electromedical & Electrotherapeutic A...,334510 - Electromedical and Electrotherapeutic Apparatus Manufacturing,exact,2015,6660.9,1707.8,4953.1,577.5,100.01351351351352,66.6,28.6,37.99999999999999,5321.3,56.0,1331.0,11482.8,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,254.12012012012016,424.85885885885887
334510,Electromedical and Electrotherapeutic Apparatus Manufacturing,Electromedical & Electrotherapeutic A...,334510 | Electromedical & Electrotherapeutic A...,334510 - Electromedical and Electrotherapeutic Apparatus Manufacturing,exact,2016,6767.1,1739.5,5027.6,917.0,98.21625544267053,68.9,27.4,41.50000000000001,5520.7,52.8,1317.4,10409.9,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,248.65457184325106,398.75471698113205
334511,"Search, Detection, Navigation, Guidance, Aeronautical, and Nautical System and Instrument Manufacturing","Search, Detection, Navigation, Guidan...","334511 | Search, Detection, Navigation, Guidan...","334511 - Search, Detection, Navigation, Guidance, Aeronautical, and Nautical System and Instrument Manufacturing",exact,2015,14338.4,5053.5,9284.8,816.4,127.45244444444444,112.5,36.6,75.9,11449.4,74.2,2751.1,13194.2,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,268.99022222222226,384.1973333333333
334511,"Search, Detection, Navigation, Guidance, Aeronautical, and Nautical System and Instrument Manufacturing","Search, Detection, Navigation, Guidan...","334511 | Search, Detection, Navigation, Guidan...","334511 - Search, Detection, Navigation, Guidance, Aeronautical, and Nautical System and Instrument Manufacturing",exact,2016,14118.8,5035.4,9083.4,925.0,126.8535489667565,111.3,35.3,76.0,11177.6,70.2,2599.9,12921.5,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,288.1015274034142,406.7169811320755
334516,Analytical Laboratory Instrument Manufacturing,Analytical Laboratory Instrument Mfg,334516 | Analytical Laboratory Instrument Mfg,334516 - Analytical Laboratory Instrument Manufacturing,exact,2015,4300.2,1400.2,2900.0,818.0,95.98660714285714,44.8,17.2,27.599999999999998,3856.4,34.7,915.2,6433.9,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,252.50669642857142,394.38169642857144
334516,Analytical Laboratory Instrument Manufacturing,Analytical Laboratory Instrument Mfg,334516 | Analytical Laboratory Instrument Mfg,334516 - Analytical Laboratory Instrument Manufacturing,exact,2016,4735.6,1539.3,3196.3,449.1,101.62231759656653,46.6,17.6,29.0,3958.2,36.7,968.3,6318.4,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,261.7167381974249,396.1351931330472
334613,Manufacturing and Reproducing Magnetic and Optical MediaT,Mfg & Reproducing Magnetic & Optical ...,334613 | Mfg & Reproducing Magnetic & Optical ...,334613 - Manufacturing and Reproducing Magnetic and Optical MediaT,prefix_5_digit,2015,2135.5,1016.5,1119.0,3.2,2372.777777777778,0.9,0.4,0.5,81.8,0.7,26.0,164.2,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,156.44444444444446,560.6666666666666
334613,Manufacturing and Reproducing Magnetic and Optical MediaT,Mfg & Reproducing Magnetic & Optical ...,334613 | Mfg & Reproducing Magnetic & Optical ...,334613 - Manufacturing and Reproducing Magnetic and Optical MediaT,prefix_5_digit,2016,1977.9,997.7,980.2,3.9,2472.375,0.8,0.4,0.4,44.7,0.7,23.1,127.3,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,139.75,498.125
336111,Automobile and Light Duty Motor Vehicle ManufacturingT,Automobile & Light Duty Motor Vehicle...,336111 | Automobile & Light Duty Motor Vehicle...,336111 - Automobile and Light Duty Motor Vehicle ManufacturingT,prefix_5_digit,2015,38344.4,11273.6,27070.7,5695.5,490.3375959079284,78.2,67.2,11.0,6091.3,140.0,4795.8,100587.8,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,309.29795396419433,1595.4143222506393
336111,Automobile and Light Duty Motor Vehicle ManufacturingT,Automobile & Light Duty Motor Vehicle...,336111 | Automobile & Light Duty Motor Vehicle...,336111 - Automobile and Light Duty Motor Vehicle ManufacturingT,prefix_5_digit,2016,40624.6,11625.9,28998.7,3340.8,493.01699029126206,82.4,71.1,11.300000000000011,6382.8,144.5,5089.4,102697.8,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,326.9648058252427,1577.6237864077668
336112,Automobile and Light Duty Motor Vehicle ManufacturingT,Automobile & Light Duty Motor Vehicle...,336112 | Automobile & Light Duty Motor Vehicle...,336112 - Automobile and Light Duty Motor Vehicle ManufacturingT,prefix_5_digit,2015,36864.1,11649.3,25214.7,4174.3,455.67490729295423,80.9,72.0,8.900000000000006,6262.2,151.3,5378.9,135224.0,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,547.1928306551298,2215.5092707045737
336112,Automobile and Light Duty Motor Vehicle ManufacturingT,Automobile & Light Duty Motor Vehicle...,336112 | Automobile & Light Duty Motor Vehicle...,336112 - Automobile and Light Duty Motor Vehicle ManufacturingT,prefix_5_digit,2016,38184.5,11795.4,26389.1,2204.1,440.92956120092384,86.6,77.2,9.399999999999991,6690.9,162.5,5804.7,139233.5,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,558.4538106235566,2165.3937644341804
336120,Heavy Duty Truck Manufacturing,Heavy Duty Truck Mfg,336120 | Heavy Duty Truck Mfg,336120 - Heavy Duty Truck Manufacturing,exact,2015,3255.8,1618.5,1637.3,146.3,103.68789808917198,31.4,25.9,5.5,1806.1,50.1,1338.7,24762.2,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,271.843949044586,1054.0031847133757
336120,Heavy Duty Truck Manufacturing,Heavy Duty Truck Mfg,336120 | Heavy Duty Truck Mfg,336120 - Heavy Duty Truck Manufacturing,exact,2016,3173.2,1616.4,1556.8,203.8,110.56445993031359,28.7,22.5,6.199999999999999,1696.4,44.1,1193.0,19722.9,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,241.10452961672473,935.184668989547
336310,Motor Vehicle Gasoline Engine and Engine Parts Manufacturing,Motor Vehicle Gasoline Engine & Engin...,336310 | Motor Vehicle Gasoline Engine & Engin...,336310 - Motor Vehicle Gasoline Engine and Engine Parts Manufacturing,exact,2015,17795.5,4553.6,13242.0,1703.1,321.2184115523466,55.4,44.1,11.299999999999997,3537.5,94.4,2577.2,23721.3,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,194.90974729241879,616.7563176895308
336310,Motor Vehicle Gasoline Engine and Engine Parts Manufacturing,Motor Vehicle Gasoline Engine & Engin...,336310 | Motor Vehicle Gasoline Engine & Engin...,336310 - Motor Vehicle Gasoline Engine and Engine Parts Manufacturing,exact,2016,18061.8,4507.8,13554.0,1299.2,330.19744058500913,54.7,43.9,10.800000000000004,3779.5,93.9,2833.3,23342.3,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,189.17915904936015,619.3564899451554
336320,Motor Vehicle Electrical and Electronic Equipment Manufacturing,Motor Vehicle Elec & Elec Equip Mfg,336320 | Motor Vehicle Elec & Elec Equip Mfg,336320 - Motor Vehicle Electrical and Electronic Equipment Manufacturing,exact,2015,8196.3,2440.3,5755.9,593.9,145.06725663716813,56.5,42.6,13.899999999999999,2884.0,86.1,1873.1,16415.8,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,150.9787610619469,441.3380530973451
336320,Motor Vehicle Electrical and Electronic Equipment Manufacturing,Motor Vehicle Elec & Elec Equip Mfg,336320 | Motor Vehicle Elec & Elec Equip Mfg,336320 - Motor Vehicle Electrical and Electronic Equipment Manufacturing,exact,2016,8094.9,2397.8,5697.1,528.4,141.51923076923075,57.2,42.8,14.400000000000006,2971.1,86.0,1930.4,16153.0,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,152.0034965034965,434.7762237762238
336350,Motor Vehicle Transmission and Power Train Parts Manufacturing,Motor Vehicle Transmission & Power Tr...,336350 | Motor Vehicle Transmission & Power Tr...,336350 - Motor Vehicle Transmission and Power Train Parts Manufacturing,exact,2015,18826.5,4870.4,13956.1,1590.4,287.42748091603056,65.5,50.8,14.700000000000003,4117.7,108.0,2865.9,25298.9,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,187.27480916030535,574.4198473282443
336350,Motor Vehicle Transmission and Power Train Parts Manufacturing,Motor Vehicle Transmission & Power Tr...,336350 | Motor Vehicle Transmission & Power Tr...,336350 - Motor Vehicle Transmission and Power Train Parts Manufacturing,exact,2016,18750.9,4856.2,13894.7,1487.9,280.70209580838326,66.8,51.4,15.399999999999999,4316.7,107.2,2988.5,25645.8,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,183.874251497006,567.3952095808384
336360,Motor Vehicle Seating and Interior Trim Manufacturing,Motor Vehicle Seating & Interior Trim...,336360 | Motor Vehicle Seating & Interior Trim...,336360 - Motor Vehicle Seating and Interior Trim Manufacturing,exact,2015,4360.3,1088.9,3271.4,421.3,66.46798780487806,65.6,50.9,14.699999999999996,2880.2,103.8,1994.1,23011.1,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,129.6996951219512,480.782012195122
336360,Motor Vehicle Seating and Interior Trim Manufacturing,Motor Vehicle Seating & Interior Trim...,336360 | Motor Vehicle Seating & Interior Trim...,336360 - Motor Vehicle Seating and Interior Trim Manufacturing,exact,2016,4424.1,1093.2,3330.9,616.0,64.96475770925112,68.1,51.9,16.199999999999996,3085.3,103.2,2048.6,23512.1,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,136.58002936857565,481.5653450807636
336370,Motor Vehicle Metal Stamping,Motor Vehicle Metal Stamping,336370 | Motor Vehicle Metal Stamping,336370 - Motor Vehicle Metal Stamping,exact,2015,17584.1,4354.9,13229.2,1611.7,182.9771071800208,96.1,76.9,19.19999999999999,5247.9,168.7,3904.3,23266.3,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,133.13527575442248,375.4131113423517
336370,Motor Vehicle Metal Stamping,Motor Vehicle Metal Stamping,336370 | Motor Vehicle Metal Stamping,336370 - Motor Vehicle Metal Stamping,exact,2016,17774.8,4377.6,13397.1,1546.4,183.05664263645727,97.1,77.1,20.0,5499.4,163.3,4046.0,23606.9,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,134.8475798146241,378.08753861997945
336390,Other Motor Vehicle Parts Manufacturing,Other Motor Vehicle Parts Mfg,336390 | Other Motor Vehicle Parts Mfg,336390 - Other Motor Vehicle Parts Manufacturing,exact,2015,20058.2,5742.0,14316.2,1803.0,147.37839823659075,136.1,104.7,31.39999999999999,6589.9,215.4,4341.9,47353.2,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,157.96105804555475,504.6473181484203
